id,purchase_id,product_id,quantity,unit_cost,line_total
f7e846f2-0088-425d-bb5d-07adf06d00a0,d19bec31-ede3-4675-90a7-91a7b0120d81,927a9643-e61f-4abf-af7f-7c538958dab2,95,319.8,30381.0
f882506f-3b2a-4a7a-9c48-edf90a91b432,d19bec31-ede3-4675-90a7-91a7b0120d81,6cab6d05-199b-4733-801f-a41bf2896231,14,1180.38,16525.32
c4bf0476-c19c-4c4a-be81-601d4b1c7c43,d19bec31-ede3-4675-90a7-91a7b0120d81,55286215-853a-4600-9247-207fcb9a919f,77,3089.14,237863.78
cb060412-e9c9-4bff-a740-19e5a3673784,fdb230b7-3a94-4105-93af-3f633808a50b,22a838e8-32a0-4c2b-bd3f-a05974078d0e,6,4778.27,28669.62
3943bae1-0790-49e6-bec2-d8f175f1fd9a,fdb230b7-3a94-4105-93af-3f633808a50b,8c417c71-eb82-4dbc-a0ca-764f1fcea7da,52,2101.16,109260.32
b8c31fba-34a0-44b0-9017-3ba7cfddb82b,e33be96f-34c6-47bc-912f-da8353b77f8d,b4617aaf-834d-41d3-a2f3-c92322c625ab,34,176.24,5992.16
3acfd0ae-daa3-4fb1-9a8d-1a6eb5402cfa,44026569-66b0-4b3e-bce9-092d71e1dc1d,4d4ec131-80c6-4270-a7c0-f6ee09ad94a2,62,818.22,50729.64
f6d5dcb5-afb3-4dfa-a5d7-b018ae5011c9,7e887c3d-e585-4f0a-85bd-6ca9f4bde39a,17bc0382-26c5-4a90-8bdb-59f7d3f963d2,76,540.99,41115.24
7b94b0c6-2281-4f86-b211-ce23f9991603,0288ca27-121e-4459-8d2f-4b80ac7b90a8,ed8477f2-ae90-4d46-937f-346bd13ccabe,8,305.75,2446.0
f3c53e45-f760-4ff4-9227-08f6054c0515,0288ca27-121e-4459-8d2f-4b80ac7b90a8,496ffcaf-67fc-4613-9369-456c5db9c167,17,6750.59,114760.03
86fe7674-0919-46ff-bc9d-d02df448d4d6,3f68c961-5798-4843-969e-d5a3a61d8127,34019bcc-b158-475b-8c84-db33f9f1767a,51,1507.17,76865.67
ca2afdf0-6be2-41cb-b94d-81cf7ca39b61,3f68c961-5798-4843-969e-d5a3a61d8127,e3f23f6e-bee9-4375-9be6-7d3d05f7d62c,91,101.23,9211.93
8567274f-9d6f-4ed4-abc4-58133cdc42f2,3f68c961-5798-4843-969e-d5a3a61d8127,300b3419-b64f-4133-b0cf-3f1410b08bc8,56,209.98,11758.88
c98d6e1c-4040-4dd5-9b71-e837397ac842,3f68c961-5798-4843-969e-d5a3a61d8127,30d0b949-8914-4b72-8f16-83df27d7d212,32,193.5,6192.0
79922b0a-7507-419b-b20a-bdf55c262436,c960de64-5cb3-44b2-9bb5-cd79bc637151,e0d9ec22-10fe-41a4-a368-44e1e4c5e5db,8,388.03,3104.24
7470172b-cabb-4632-8442-de0486ff90e5,f5048167-86ad-48aa-8556-d331b87e1949,de568940-f139-48de-8876-8fa256e5e319,100,281.1,28110.0
9a503c9c-fd1c-44c3-b4b5-f3022c1fd415,f5048167-86ad-48aa-8556-d331b87e1949,91af09ce-c049-4218-bfc3-79b4d2e2810c,34,784.88,26685.92
2bfe1d50-7f5b-417d-9cc5-40a77af69db9,f5048167-86ad-48aa-8556-d331b87e1949,410fd65d-9c41-4c90-951b-856d8846c8a9,88,19316.33,1699837.04
cc51146f-91a3-4a56-af54-900aa7252947,1fc866a5-8074-45ff-839d-8c39f54206fa,e2803781-b7dd-42dd-8886-01955dc4bf3a,94,1308.01,122952.94
b1a26bfa-096a-445b-abb3-c897aaae1db1,1fc866a5-8074-45ff-839d-8c39f54206fa,6ee3aef9-d63c-4ecf-87d6-e76c2a6a268d,85,308.66,26236.1
b4e9a569-fa58-468c-b84a-f7b7917c1de4,8f5b58bd-bcb9-47d8-beac-3a5166a0329d,c826ab84-6113-4055-bbf9-df3ea8934b15,46,6238.02,286948.92
f40562c4-e9a3-4cc6-912c-0eaeaf6745c2,8f5b58bd-bcb9-47d8-beac-3a5166a0329d,47c74360-c852-4f19-a182-0a4a72b0681f,81,1699.6,137667.6
98f89b75-30b3-49d9-b50c-4a92f7068692,8f5b58bd-bcb9-47d8-beac-3a5166a0329d,a1b5eaa5-e4d5-462b-8d75-3268133792ef,14,282.95,3961.3
26ee0d5a-4308-4b8c-a371-116db3a274c6,8f5b58bd-bcb9-47d8-beac-3a5166a0329d,4cccbf03-a392-4850-9096-a78dec0d1afa,14,630.49,8826.86
83df998c-9efd-48d5-b60d-e182a18d44b0,a57b0d3d-ebda-4953-9609-0f5b159c601b,819b3f6f-d7fb-4218-939a-691e3cdb4b50,69,494.29,34106.01
80507593-8b72-49ef-bdc9-0c05466b537f,a57b0d3d-ebda-4953-9609-0f5b159c601b,1e5d2bde-c08f-4303-8dfb-72fa62f8895f,29,179.78,5213.62
4cfab056-862e-4201-ba88-c6773b77760e,a57b0d3d-ebda-4953-9609-0f5b159c601b,410fd65d-9c41-4c90-951b-856d8846c8a9,65,18404.33,1196281.45
7d9d55d0-1c42-4dbf-b424-d800e5f70ad4,a57b0d3d-ebda-4953-9609-0f5b159c601b,7ece1a16-3f14-40d0-92be-b7ea1f1db388,55,1056.58,58111.9
f039198c-2308-46f1-8f74-ce61452abf58,a57b0d3d-ebda-4953-9609-0f5b159c601b,4d4ec131-80c6-4270-a7c0-f6ee09ad94a2,48,751.2,36057.6
f083e5d7-3737-4c5c-bd49-8fdc7975dd2a,2f998ef0-2d85-4d51-8fa0-843ea3d6678e,00ede939-073c-446d-8072-4a605f0a5e70,82,346.16,28385.12
9d4ee69d-0780-4cc1-8ce9-ba2dabc1aa8b,2f998ef0-2d85-4d51-8fa0-843ea3d6678e,2fa1495e-2842-4def-97e9-f0ae8bf630ca,22,19053.43,419175.46
11fa3784-848e-4755-90b8-8a0c0854e079,2f998ef0-2d85-4d51-8fa0-843ea3d6678e,a6554f7a-700f-410a-a605-462abe79814a,27,1343.58,36276.66
b52fc983-6f1c-4afc-b404-5f6bdcb74242,5c98b30d-96bf-4624-8d88-966d48c03d87,6d425cbb-5231-4e6b-ae67-f4894bb3111c,49,1264.49,61960.01
3538b7d9-b634-4247-8234-c639852392b0,5c98b30d-96bf-4624-8d88-966d48c03d87,35b4790f-35a5-4620-b0a3-99a3af200f08,65,130.09,8455.85
2a9d1e3e-f181-43d0-979b-33f1e72af2b4,216a6cb8-ba83-47b6-ab1c-b51aeb0e9f4e,d549ed7a-7066-4bff-865b-cb96022a4063,5,199.15,995.75
629818cf-f7db-405a-8bf3-30666191a1de,43fb419a-8df1-4e21-b98a-8c57ca55485e,33aff7d7-1dbe-4210-af01-5b0e248a45d2,44,1491.14,65610.16
ba1f08fe-c25f-49c9-890a-8b7beef8917b,11fceca7-a8a8-4241-8d49-9f7c2872e2ea,f61f786d-bfbe-4302-9524-3043687e61d5,46,497.95,22905.7
9a4179a1-1fd6-4e34-9460-50e6fd77fbdd,11fceca7-a8a8-4241-8d49-9f7c2872e2ea,35b4790f-35a5-4620-b0a3-99a3af200f08,29,128.24,3718.96
4908bf4b-787b-46bb-93e5-3200fc19aaa3,f34f994e-a9b6-410f-bb0a-fbf2b625fe57,ff17e11c-7dcc-4f6c-9f58-291256896ee2,80,5408.4,432672.0
5cc18201-ffdd-4a4b-8fb0-9bdaebee4398,f34f994e-a9b6-410f-bb0a-fbf2b625fe57,e8818356-c705-4504-b056-4d518099ac1f,63,349.48,22017.24
56839ad8-9447-43bc-abe8-8fc0b8d1f6ab,f34f994e-a9b6-410f-bb0a-fbf2b625fe57,f8e1ed7d-720a-4c72-8d8b-69736c725d37,71,21.1,1498.1
565a2af2-2ea6-4f1d-8d08-21d9eddf04b6,30f4f1c4-d79d-44cc-9bbd-30f1cca91352,5b4884b7-d4fb-4e9a-ab38-ff805798bc26,60,14.24,854.4
6a3357b8-ae3b-4624-b735-a8740b5fc860,3c575b9d-6a2e-49d0-8f13-e09c0efe71d0,b04aea23-a41f-4195-9bfd-210e16ee93f2,69,3782.3,260978.7
4298d9b0-45ed-45a1-84a6-03d0517f08ef,3c575b9d-6a2e-49d0-8f13-e09c0efe71d0,d1722590-9a3c-46a7-8ce7-b44bdb94c552,95,4009.15,380869.25
772e73fa-05d4-4f02-9d45-4b1a9f5cb0c6,80aac0e7-3ee8-4d5f-ab8e-57cb04815eaa,aeccf1b7-3de3-4aae-8d4b-ffe77f212bfb,30,956.19,28685.7
3e2410af-5b8a-4aca-9bee-f64c974d4e0f,21dff8da-6848-4e16-9b7e-db968cb28360,2050438c-a5ff-41b7-b24d-813cd2719c36,33,1915.24,63202.92
0512b3b1-b4d7-48f7-a05b-aafc999bef18,21dff8da-6848-4e16-9b7e-db968cb28360,42ad5b7b-ac7c-4f0f-8451-923d107653c9,43,387.27,16652.61
8ebf8f36-8f8b-4210-973c-bfb36a16c26d,5cf34980-1ffe-4d1e-861b-996e75d20e90,901933a7-9c8b-4c91-90a7-9d99e2ecb51e,94,702.82,66065.08
594e62c3-d32b-4539-96c1-0cc8dc2832d0,f393bfd4-640b-4c7c-8937-aef8ba80a10c,5d9bf8bc-47e8-480b-9014-1cd9fc45a9c4,59,445.44,26280.96
a6cb899c-b281-4e70-8198-fe24fba9d3ff,f393bfd4-640b-4c7c-8937-aef8ba80a10c,f8e1ed7d-720a-4c72-8d8b-69736c725d37,69,22.54,1555.26
9034976c-6618-4805-ae51-3ca303d2daa2,f393bfd4-640b-4c7c-8937-aef8ba80a10c,2ed0ec87-124f-46cc-9a55-8894981c7536,38,977.84,37157.92
4bfc5a2a-1df2-4b0f-a48b-5bd0b696f6c0,eb3e14c3-76c0-4db5-ae34-41e93d7050e9,c3256a7c-b886-4192-bfce-03454079660f,26,289.7,7532.2
3f0ba815-8daf-4ed4-8feb-20e2a7e73f58,eb3e14c3-76c0-4db5-ae34-41e93d7050e9,e259aa2b-f987-4681-9d87-a00ba94312e3,85,216.31,18386.35
670a09ae-3c17-4a20-846a-6a93d5eb17db,8839806a-0bde-46c1-aa97-d94b1c47e678,2606eebf-6b75-4fc3-89b1-7f7728fa7dce,52,1804.52,93835.04
ff720b41-d9e8-4fc5-a5e3-b3f81f1c4fb8,f7dbdb14-23e7-4e3d-bb91-a372620bbebc,3921ee1e-afbc-4bdf-a8c5-ed1b795d6942,28,357.92,10021.76
0a148caa-a70d-43be-b038-cebe7d841bca,f7dbdb14-23e7-4e3d-bb91-a372620bbebc,ee58e89b-0851-4f82-b99d-cdf5e514f714,26,568.38,14777.88
11572413-3e44-44a2-a427-ffb27e35ce17,f7dbdb14-23e7-4e3d-bb91-a372620bbebc,30897c88-1a85-4b27-93e8-73000b1b2ed8,53,1104.03,58513.59
d0cd336c-fd9c-4d7f-a593-51684841d7ee,39073e14-9868-428b-90fb-ba3004e6c5b1,67684a4f-747f-43d6-be4f-3869d718aada,23,686.19,15782.37
29c1cef8-d467-42dd-88fb-c197acfb3ca7,bbd7d773-3688-4dad-8138-43d6f3a4480b,17e6d579-beb4-4588-b8a0-bb101da944ac,78,403.33,31459.74
db569603-18d1-4ed5-a299-30eef8d8d029,2a49fe00-460c-4199-a4e3-f76944ea2ce8,14734e34-9f7a-4207-b247-5d966fc8612f,98,7205.11,706100.78
ac3e3f92-3706-41a9-81f9-84371ee05e1f,2a49fe00-460c-4199-a4e3-f76944ea2ce8,85a27422-3d2d-415f-a2ed-46b9c2024e8a,28,196.82,5510.96
41e2902a-5944-495d-b640-206b445043f6,2a49fe00-460c-4199-a4e3-f76944ea2ce8,901933a7-9c8b-4c91-90a7-9d99e2ecb51e,23,701.83,16142.09
86f0d57c-2930-4b1d-91fe-72eb6b5f07a7,db262300-ef5f-4606-9bb6-a0cf48f7cb98,f5fc8474-0f63-4350-ad4d-3e05cbe1291b,31,1523.81,47238.11
8a396953-846a-4828-8929-b4d637c06fdb,db262300-ef5f-4606-9bb6-a0cf48f7cb98,fac6127a-5487-4c5c-a7ea-bb2042509896,96,1790.82,171918.72
31d078e1-800c-4e28-b5c7-f0bf828cce6b,f72e64f6-e5cf-4023-8534-c5d386359ecf,342b9931-4685-47c1-9e5a-0af3c749d35b,88,167.23,14716.24
3d06191d-ce56-43d7-be79-92927b2c682c,7be57c4d-3dca-4e06-b016-ce72e28aa078,64a2b7bd-a93d-473e-b30e-1716e2d0677a,65,197.96,12867.4
146ced5d-2612-47f7-bff0-d8aa439bcc00,6b1bbb06-7d1a-4e13-81ec-a97ff4fcb5f8,9f167431-4fc2-4c8d-b06b-e39ea235151f,12,1508.14,18097.68
64cc2e55-2a10-47e4-aed3-3f09eb592c62,6b1bbb06-7d1a-4e13-81ec-a97ff4fcb5f8,e5d3c72d-3d83-493b-8dfd-4540d5d9811d,24,339.93,8158.32
5e9503e8-02b4-4b7a-82dd-891848cc7342,6b1bbb06-7d1a-4e13-81ec-a97ff4fcb5f8,f98ee275-ada0-4dcc-950f-4a26864725bc,59,826.0,48734.0
61b5bcdd-8ce0-42ac-b861-8f8814626a1b,89aafd19-7f31-4146-b52b-87945bf5eed1,6f638e12-4a21-461f-9f90-a69409c37bb2,24,4109.17,98620.08
270b4d69-51d0-4a26-ae90-88b695d2efc3,a7db2f32-592d-45d7-a9e3-31c9590f4b19,616347f8-352e-430e-a925-3da822f2fb86,39,243.95,9514.05
59d67afc-f5d9-4322-b424-940f6e286639,a7db2f32-592d-45d7-a9e3-31c9590f4b19,f56c4221-4aa1-46d0-b124-8d9820a24955,52,779.72,40545.44
8d66dbc4-dcec-430c-9309-5c937b6de739,a7db2f32-592d-45d7-a9e3-31c9590f4b19,85c1e8e5-6d70-462f-a4fb-60888d1e0b4d,5,538.43,2692.15
d6f71946-ca6a-4bb3-8dc7-84700a4e90c3,a7db2f32-592d-45d7-a9e3-31c9590f4b19,ffaeda83-1622-469b-abf3-ee76b852e44d,83,1583.58,131437.14
dccc3d3d-9beb-4676-ba09-4703f7ada152,95a66465-bf6b-4eda-9291-f087680b521a,bc3a6de5-8832-49cf-8809-2fc09b203f4b,46,819.46,37695.16
d4662fe8-c655-441f-b7dd-bed6fe42de9b,fa595ad5-d58d-449a-81b8-41307dbb0e45,2606eebf-6b75-4fc3-89b1-7f7728fa7dce,49,1960.51,96064.99
9dfdbc3c-077b-4f4c-a824-0589272fc024,fa595ad5-d58d-449a-81b8-41307dbb0e45,c4a84943-18be-47f1-a6fc-4f23d8988ed4,42,574.38,24123.96
4cd1c541-412b-40b4-ac3e-2c7ac2c5db76,f8d7052f-871d-4e17-ac78-ed8bc6daf9d2,0c56b02e-618c-4667-9e74-c04be80d5bb6,64,445.32,28500.48
55132203-4b4e-436e-a0b4-1088a7f6db18,f8d7052f-871d-4e17-ac78-ed8bc6daf9d2,53c5bf64-dcfe-41b2-a60a-fc05d9eafabc,9,290.13,2611.17
c570af9b-986b-408d-a6ed-6fefe4f1b225,9c427960-7c2b-4ecc-90fd-6becf3418ef8,30d7276f-364f-4360-ac7e-3f10f5f66222,61,572.35,34913.35
d86824f0-80ce-48a0-bb98-d562dd0b7f8b,9c427960-7c2b-4ecc-90fd-6becf3418ef8,93726e07-a1a3-453e-a4ef-1200f61b4344,6,4287.85,25727.1
10ca9f87-f20b-4832-8933-5003ab97edde,001edbe2-6b54-48c6-aa5f-2b74b9a7f01b,6e5d4625-ff74-491e-b32f-45dc7eaa3686,31,604.98,18754.38
66ffe9cd-ae65-454f-9063-770e1b13245a,001edbe2-6b54-48c6-aa5f-2b74b9a7f01b,4d4ec131-80c6-4270-a7c0-f6ee09ad94a2,7,787.59,5513.13
583bd495-a865-4d1f-b236-44dd613d3503,b8415f06-6862-4337-a625-703b32c7b3c9,613f6443-6cf9-485d-8895-6d88c4313bc9,78,9640.28,751941.84
d203b16f-4ff8-4bab-a2ff-87c149dceb08,b8415f06-6862-4337-a625-703b32c7b3c9,fac6127a-5487-4c5c-a7ea-bb2042509896,59,1884.44,111181.96
d81c301b-8e6a-45d1-99ab-363d6505bda5,b8415f06-6862-4337-a625-703b32c7b3c9,2defa1c3-d5dd-466a-8ac5-9d631e118409,95,1119.95,106395.25
5a4bd150-0f2a-46f9-bfd5-8cd3f187834a,b8415f06-6862-4337-a625-703b32c7b3c9,93726e07-a1a3-453e-a4ef-1200f61b4344,7,4022.88,28160.16
00e23475-e12a-4ae9-a0e7-d4cae6b00d30,b8415f06-6862-4337-a625-703b32c7b3c9,2cd5237e-1b3c-4eb9-a639-f8d3ab030d40,68,6009.05,408615.4
d5dea0e6-001d-4963-97d2-81fa05db4266,f671e3aa-c949-4c36-815a-e9853a664442,15c9839c-062e-403b-8fa0-6bdd223273c1,78,167.79,13087.62
d4be18b8-fa74-4eac-bb84-116b280d146c,0da857a5-28a7-45f6-bd21-9c37c6958a43,96234a43-181f-4a91-8bfa-4e50782f0bb2,14,1862.59,26076.26
71f5db33-c9c1-41c8-964f-35ae04f588d4,0da857a5-28a7-45f6-bd21-9c37c6958a43,6fc7cdff-dbab-44a7-a92b-7f995b8da53d,87,567.02,49330.74
68096f17-4677-47b5-8052-a628f6a1bc05,0da857a5-28a7-45f6-bd21-9c37c6958a43,23554f24-8ab0-477e-97f2-40f9e2e9d2ee,80,209.07,16725.6
e9755972-d499-4e03-8033-c11da718bbd0,819af019-ce1c-404a-bf23-c4d733e179f7,95d1ea10-3387-487c-b9e0-a8e01e78b892,67,589.64,39505.88
f26d71b6-b79b-4bba-ad44-1b526759eefa,576f262c-58b6-4dc5-80c5-4add9fb84c03,d1722590-9a3c-46a7-8ce7-b44bdb94c552,70,3632.93,254305.1
39829c8e-5b19-4761-8797-7185ddd930b4,6e6eac04-e7be-43c3-991a-a68a0ab7dcc9,cdc27fd2-ac6d-4a61-9f00-82f939c8b945,60,717.82,43069.2
187c0fcf-5b17-44e5-9989-45103a01f137,52a26736-dc53-4646-ab28-1ddfeac8f7aa,e538f647-8acc-4b56-b553-38ba907d2961,6,202.18,1213.08
2f24bd28-0a28-4aed-a590-16fe4cc7b56a,52a26736-dc53-4646-ab28-1ddfeac8f7aa,a309c1dc-5aa3-4dbd-b16e-08fef8debb43,28,786.39,22018.92
abcefa0b-791f-4288-be83-b73a8d50bcfb,c2d4981a-472c-4175-a455-35f70e73eef1,85a27422-3d2d-415f-a2ed-46b9c2024e8a,39,213.85,8340.15
91ea44c5-af26-4114-b988-428cb3a7ea50,63da4d66-3c59-4b66-a5cf-78f189bbf83b,80f1d921-3b1a-4053-9142-e3d9613bd2bb,12,5094.98,61139.76
d11b4815-62f0-40f2-8d75-db5227ed12c0,63da4d66-3c59-4b66-a5cf-78f189bbf83b,ee58e89b-0851-4f82-b99d-cdf5e514f714,23,584.41,13441.43
2a5aa3aa-3fb6-49a0-90b5-d93fa3b64162,63da4d66-3c59-4b66-a5cf-78f189bbf83b,de568940-f139-48de-8876-8fa256e5e319,52,285.68,14855.36
e06f989d-36d2-46a9-9cc8-044ee86b8e64,bf7cb2d1-fecc-46b8-8baa-d4557df94178,4d4ec131-80c6-4270-a7c0-f6ee09ad94a2,58,722.42,41900.36
def1aa4f-a227-49e8-a431-8200713ce7e6,bf7cb2d1-fecc-46b8-8baa-d4557df94178,4cccbf03-a392-4850-9096-a78dec0d1afa,78,621.09,48445.02
f50df696-c284-4290-9be3-d0a2828b12bb,ba0a200b-55c9-4527-b791-35229b461e59,e3f23f6e-bee9-4375-9be6-7d3d05f7d62c,74,100.68,7450.32
e825c40b-d6b2-4b82-b89b-c0a7cdda955d,ba0a200b-55c9-4527-b791-35229b461e59,b4959d17-0502-4ee7-a484-7922b5fbfd13,24,564.89,13557.36
b5b3bf64-c0f7-448d-a10a-b4c8426d1d32,ba0a200b-55c9-4527-b791-35229b461e59,8425df12-f49f-477b-b545-f519b645a589,92,789.51,72634.92
7a468ece-490e-460d-9451-2326523dc1fa,ba0a200b-55c9-4527-b791-35229b461e59,de23341a-1818-4566-95e9-37a6927002d2,78,8964.42,699224.76
521dafc4-3d1b-48eb-a229-8152e7157422,1b3fdd70-82e0-4497-ac99-20ae102e58bf,6e5d4625-ff74-491e-b32f-45dc7eaa3686,79,564.86,44623.94
5c8ad33d-d721-4642-9024-c9dda70bc7b7,1b3fdd70-82e0-4497-ac99-20ae102e58bf,819b3f6f-d7fb-4218-939a-691e3cdb4b50,50,539.33,26966.5
26f81a61-32a7-41a8-ad22-309d62c3c878,51bc360f-d98c-4838-a40b-590d3c78019c,22a838e8-32a0-4c2b-bd3f-a05974078d0e,7,5023.14,35161.98
6a8f27b8-68d7-4327-ad40-e75b876f92ec,51bc360f-d98c-4838-a40b-590d3c78019c,8425df12-f49f-477b-b545-f519b645a589,57,822.72,46895.04
af54bcf7-8e1d-4cad-98c8-681163592656,51bc360f-d98c-4838-a40b-590d3c78019c,084b6a6c-eebe-46e2-8682-0681d035a518,37,312.47,11561.39
a7b46219-4e00-477a-99f3-6f8940da4284,51bc360f-d98c-4838-a40b-590d3c78019c,de23341a-1818-4566-95e9-37a6927002d2,90,8269.54,744258.6
6ba1db03-c543-4d93-beca-0649496fefce,c994885b-2114-4b95-85a1-e7f4b6ce3b4a,164e9747-efe6-4c5e-960f-5d3229d4c884,12,21488.04,257856.48
7a6366a2-45c0-486d-8c38-1fe909089605,c994885b-2114-4b95-85a1-e7f4b6ce3b4a,dc9a1aa5-fde8-4582-b113-bd697b75593a,80,1138.85,91108.0
dc09ba5e-dedc-40e9-902f-b4b97adb085d,da09ce81-ee71-4e0b-a3f3-1707db3884cf,cf02d801-77eb-4e1f-824a-fffc8768d8f9,32,2430.08,77762.56
26f8bae0-740b-41a0-8e3d-1524c8d05363,da09ce81-ee71-4e0b-a3f3-1707db3884cf,750e2459-9294-45cc-b767-83697286ecba,51,500.24,25512.24
d608b2ac-c084-4537-83c5-c44e495ad489,6b1e53cc-673b-47e6-8d7b-02930789f86c,53c5bf64-dcfe-41b2-a60a-fc05d9eafabc,45,324.58,14606.1
e929636e-58f2-4b47-8968-c3c7b93fa695,6b1e53cc-673b-47e6-8d7b-02930789f86c,db004662-ba52-4929-bb75-9c00bf1a1365,98,2831.33,277470.34
8a3dfb49-90a3-4085-8651-fb35734a4aca,c4fe8790-ad0d-4976-82a5-3ab024b23e57,c4a84943-18be-47f1-a6fc-4f23d8988ed4,45,579.27,26067.15
b11ac03a-b5d8-4122-aa85-a0203e16ba86,c4fe8790-ad0d-4976-82a5-3ab024b23e57,6ee3aef9-d63c-4ecf-87d6-e76c2a6a268d,99,307.8,30472.2
039eda7c-a744-4868-9403-ad14b8d5f133,c4fe8790-ad0d-4976-82a5-3ab024b23e57,2eb29e57-c097-4dc3-9d1c-6584cb47647d,64,368.82,23604.48
942eec73-487b-44ef-b55a-ea77c79c813a,783f8310-2661-4ae9-b612-8b5c0f9f876f,ed8477f2-ae90-4d46-937f-346bd13ccabe,19,274.87,5222.53
7c8d8028-848b-4baa-b022-869e76f55cf6,783f8310-2661-4ae9-b612-8b5c0f9f876f,750e2459-9294-45cc-b767-83697286ecba,100,527.96,52796.0
086ba251-5ba9-4e01-8127-bd29e96a06a2,77e7f000-f9cd-4097-9f4b-7e8062a9883c,6f638e12-4a21-461f-9f90-a69409c37bb2,75,3677.44,275808.0
dc1da005-e332-4d04-9340-31ea2c5fe155,77e7f000-f9cd-4097-9f4b-7e8062a9883c,33aff7d7-1dbe-4210-af01-5b0e248a45d2,97,1579.88,153248.36
98fb8908-b63f-4705-9d0a-c78e43ccae8d,77e7f000-f9cd-4097-9f4b-7e8062a9883c,a6554f7a-700f-410a-a605-462abe79814a,37,1454.1,53801.7
da222d06-ea0a-4a56-b598-8922b4ed57d7,6855c3a7-b4fb-4897-93e5-82b47f588578,ad2f5425-1c3e-4338-a80a-c8f5895bed59,91,2251.4,204877.4
9b2309c2-72ec-4fbc-afa5-da2f45728183,6855c3a7-b4fb-4897-93e5-82b47f588578,b4959d17-0502-4ee7-a484-7922b5fbfd13,25,571.55,14288.75
858b80b2-0d26-44db-ae19-3020089e8fa2,6855c3a7-b4fb-4897-93e5-82b47f588578,67684a4f-747f-43d6-be4f-3869d718aada,46,711.92,32748.32
9a314e44-6a3c-45e7-bf49-0a07ad81ae47,f1bd5185-73c2-46e9-a07c-5e40049a33b2,437d7316-d30f-49da-b174-1510f133a8ae,93,21828.04,2030007.72
73e88c8d-7762-4b75-82f8-1b445822a195,f1bd5185-73c2-46e9-a07c-5e40049a33b2,55286215-853a-4600-9247-207fcb9a919f,8,2908.56,23268.48
9ab5754b-1a59-49da-ab32-57510f3d52b4,17b2563e-9a69-4d04-acb6-ef1df8597d5a,cf525403-6ce7-401c-a008-d662499fc3cb,86,194.38,16716.68
53e47b06-4dd6-4991-8bbd-566dab34206b,17b2563e-9a69-4d04-acb6-ef1df8597d5a,90cd1bcf-6e90-4742-8acb-e8071474108b,58,828.55,48055.9
e6671cbe-78f4-4f15-96c9-c85a94757b75,17b2563e-9a69-4d04-acb6-ef1df8597d5a,91af09ce-c049-4218-bfc3-79b4d2e2810c,45,795.09,35779.05
df5fa0ba-6496-4c17-9a4d-cec5a5c3adf9,47a67f09-c48c-4857-9cbe-a1361442afcb,30897c88-1a85-4b27-93e8-73000b1b2ed8,27,1222.29,33001.83
209eaef8-7749-40e3-a1bc-8073c6d9df3a,47a67f09-c48c-4857-9cbe-a1361442afcb,8c417c71-eb82-4dbc-a0ca-764f1fcea7da,77,2256.77,173771.29
c45bac66-9a3f-4cbb-bc9c-b2e7abde6ff6,47a67f09-c48c-4857-9cbe-a1361442afcb,8656682f-93f5-48a9-b173-da0348b96d8c,10,1836.8,18368.0
de7e2106-eb14-4c39-92af-fa9b4ef11e60,47a67f09-c48c-4857-9cbe-a1361442afcb,2f78c7af-8794-4a1a-bd24-704370b3001d,67,209.5,14036.5
7bf67111-364a-4ff4-8ab0-0fc34bcee00f,47a67f09-c48c-4857-9cbe-a1361442afcb,31458971-3a9c-421d-be7a-1002af4bf4c9,85,442.31,37596.35
1dcb32bf-9458-464a-8803-e6e2e3fe37f7,17c16a6e-e852-4f35-bf18-cd27cf19d2d2,4082492b-d30c-4b46-8d3c-88e20224cecf,21,184.58,3876.18
e9ae5670-360a-4d56-9656-decfe837f302,17c16a6e-e852-4f35-bf18-cd27cf19d2d2,5339f8f9-628b-4553-aba6-c933b58891f6,97,3395.77,329389.69
579a5e5a-f923-48d7-8501-d4622981a772,17c16a6e-e852-4f35-bf18-cd27cf19d2d2,cee3d979-7d6c-4600-9f12-4b4db3adf7b1,29,131.08,3801.32
802a8220-e2ce-4a71-955a-bceaf496a598,776e7e43-5931-4d0e-9a5a-c90710dc2f96,f7aca668-829b-4b56-9d65-bce00d23e11b,96,491.29,47163.84
98dd5f0d-a728-4701-b483-23d3d69453ba,776e7e43-5931-4d0e-9a5a-c90710dc2f96,d0419f61-bff9-4cce-89cb-8694555f3dc4,49,1555.34,76211.66
1a8f365b-2282-467f-a13e-2a0bb721ad36,95b9be5d-d34c-436c-a004-483cf98070b5,ebda3fd8-fe10-4f44-aefa-20e53d198872,87,710.35,61800.45
abccbdab-4fe1-4dec-b2f6-fa29f39b7d0a,95b9be5d-d34c-436c-a004-483cf98070b5,055f364f-d958-4190-97fb-67de6dc15427,91,3208.79,291999.89
71a095e1-928f-43b9-9108-0761c493afdf,6dccca52-a150-4117-ba15-3623677d8920,58a47ebd-7b4d-4e0c-b52a-1fe0fc047592,29,667.61,19360.69
41013c58-64e3-44ec-8e29-2876de7f12af,6dccca52-a150-4117-ba15-3623677d8920,1360ad3c-8e40-4cc2-bd36-fbe041a68aa3,44,632.71,27839.24
e9dc682a-94ff-442a-afc6-3622cb4d656d,6dccca52-a150-4117-ba15-3623677d8920,2c02c0be-d80b-4095-915c-0b5a0400b506,38,1151.23,43746.74
