id,company_id,branch_id,supplier_id,user_id,purchase_date,status,total_amount,tax_amount,net_amount,payment_status,created_at
7af973a6-fa7f-4385-b066-a8bb187ca1fb,00000000-0000-0000-0000-000000000001,a01b7f2a-d4d0-48bf-bb89-c1040f55587a,588a3ca9-790e-4c7e-a52f-20b4fe497cce,aadd1a3f-3f20-499a-b950-51966ac9090c,2022-01-05,received,1295989.05,64799.45,1360788.5,partial,2022-01-05T15:04:25
c4c0237c-dfa1-46e9-b13d-c77b9466554f,00000000-0000-0000-0000-000000000001,51fd3682-4888-4a55-92f7-281307c67941,50379a95-cd15-4dab-a9db-6c5b86cdcdfc,aadd1a3f-3f20-499a-b950-51966ac9090c,2022-12-23,received,157696.79,7884.84,165581.63,paid,2022-12-23T18:24:51
578f51b3-0f52-4bb6-9c92-1aca4a756c45,00000000-0000-0000-0000-000000000001,51fd3682-4888-4a55-92f7-281307c67941,e85c486a-b105-4e73-9e2f-e4fd936aa67b,eaefa70d-63c2-4537-b86d-2205b826bb2e,2023-09-07,received,621477.84,31073.89,652551.73,paid,2023-09-07T11:40:22
dc6119f1-647e-4c00-a29e-e588c67a9d95,00000000-0000-0000-0000-000000000001,0eb66abb-0d5d-4e88-a3ff-16776e267d83,163ff4fe-e14c-46c5-a7ec-e4edfbb1b832,aadd1a3f-3f20-499a-b950-51966ac9090c,2023-02-02,received,36129.16,1806.46,37935.62,paid,2023-02-02T11:16:39
6dae0707-19a8-436d-bee9-ecd10519639d,00000000-0000-0000-0000-000000000003,7227b311-834f-4815-aa86-c5d464758be1,0436de05-d70a-4512-bbe5-92540b42cd62,045901bc-3a1a-4a0b-bd8b-876c218464f4,2024-04-18,received,2390898.84,119544.94,2510443.78,paid,2024-04-18T12:01:53
16be071a-8560-4520-90ca-c73d28ca5431,00000000-0000-0000-0000-000000000001,51fd3682-4888-4a55-92f7-281307c67941,02fbd63a-82f7-4efb-a53b-6fecf5cdda16,ea13a2c7-2a88-40f3-b073-4e507c524f18,2024-01-18,pending,517145.86,25857.29,543003.15,partial,2024-01-18T17:43:08
e700ddf1-db42-4ee8-8981-60ac761076ea,00000000-0000-0000-0000-000000000003,470852ed-b70b-4f24-879a-6edb4193d8b6,7eb2daa0-a295-4484-bb3e-a157e2b20283,29998a31-9af5-4c58-9bfe-cde4f9a96969,2022-09-15,received,19476.93,973.85,20450.78,paid,2022-09-15T18:45:52
c3199281-4b37-4e1c-b8e7-3c94447bdc41,00000000-0000-0000-0000-000000000003,9b1ac5ce-ad4f-40d1-8b7c-0005176b143d,986742bb-c2a2-474f-9c7b-2639157ac1dc,33baaf1c-3618-44b5-b42a-4673992689f8,2023-04-14,pending,1693086.84,84654.34,1777741.18,paid,2023-04-14T09:54:55
ba2e82dc-3486-46d8-ac52-ad0767685957,00000000-0000-0000-0000-000000000001,a01b7f2a-d4d0-48bf-bb89-c1040f55587a,588a3ca9-790e-4c7e-a52f-20b4fe497cce,f17772cf-7a8e-4e04-aeef-8c148fe1a7e5,2024-06-29,received,20018.7,1000.94,21019.64,partial,2024-06-29T08:03:24
f496bf37-a599-4ab1-82aa-42405ddad9de,00000000-0000-0000-0000-000000000003,7227b311-834f-4815-aa86-c5d464758be1,9fc17485-c25c-4c84-a174-831549165eab,61d2418d-6936-4075-a481-1d994952d89b,2024-01-02,received,1262408.02,63120.4,1325528.42,unpaid,2024-01-02T18:06:11
53b6e80d-7de7-411d-8c3a-66d6df6dea78,00000000-0000-0000-0000-000000000001,51fd3682-4888-4a55-92f7-281307c67941,02fbd63a-82f7-4efb-a53b-6fecf5cdda16,7760d86e-b342-473c-8c64-b55d64aa491a,2024-05-17,received,88606.1,4430.31,93036.41,unpaid,2024-05-17T13:10:40
2d693a07-00d3-4db8-abf4-ec4c471c27aa,00000000-0000-0000-0000-000000000001,a01b7f2a-d4d0-48bf-bb89-c1040f55587a,212cf991-45e9-4b5e-b07d-aa0303292cbb,3f0519f3-383c-48a1-8609-f4b51fd5ecd4,2023-10-17,received,10129.2,506.46,10635.66,unpaid,2023-10-17T09:43:23
ace69356-a31c-4dd2-b15e-833d17dc3d4e,00000000-0000-0000-0000-000000000001,51fd3682-4888-4a55-92f7-281307c67941,588a3ca9-790e-4c7e-a52f-20b4fe497cce,f577e0e3-284e-4c71-8d16-74f51d0fe305,2022-01-25,received,65014.79,3250.74,68265.53,paid,2022-01-25T09:39:05
253b7d02-9e87-48e3-9838-d9861f4ad32c,00000000-0000-0000-0000-000000000002,b961632b-814f-4481-946b-17a792487aa7,915d3acf-eead-4094-96cc-2190b09bc5fb,f72410dd-3260-4ece-a477-1ae69ac1e84e,2023-02-10,received,663933.68,33196.68,697130.36,paid,2023-02-10T14:59:54
1c7364a9-615f-4516-ab5d-e205da7ad3d6,00000000-0000-0000-0000-000000000003,9b1ac5ce-ad4f-40d1-8b7c-0005176b143d,399195ea-6f83-4bd1-854c-0576868e3b5b,79c1732a-a6d1-4565-b515-c59de4dbdfe5,2024-01-09,received,216199.21,10809.96,227009.17,unpaid,2024-01-09T14:28:39
04aff5b3-9b63-426e-8bbf-d13da54dd824,00000000-0000-0000-0000-000000000003,470852ed-b70b-4f24-879a-6edb4193d8b6,2e598a56-6968-4a17-8b69-b1a3e5fda9a6,79c1732a-a6d1-4565-b515-c59de4dbdfe5,2022-05-16,received,3589954.07,179497.7,3769451.77,paid,2022-05-16T15:34:07
50a21425-c531-413b-a05f-f1a9375abf44,00000000-0000-0000-0000-000000000001,a01b7f2a-d4d0-48bf-bb89-c1040f55587a,4bd0b582-5268-49ae-80fc-e11ee1d174c1,ea13a2c7-2a88-40f3-b073-4e507c524f18,2023-05-05,cancelled,52461.77,2623.09,55084.86,unpaid,2023-05-05T16:22:36
444904fa-1f8c-4ddf-b994-c2ae0558ef3f,00000000-0000-0000-0000-000000000002,587616fd-ba60-493e-ba92-b68a61b5cdce,beaaa3f3-89f5-4b14-b4ee-11af19f00d58,c75c1d53-938d-4640-b118-e5ada06ce255,2022-06-14,pending,10109.03,505.45,10614.48,unpaid,2022-06-14T09:46:10
bd5e59f1-4304-4a98-b66f-1aac685258fb,00000000-0000-0000-0000-000000000002,b961632b-814f-4481-946b-17a792487aa7,f19ab549-e262-470a-aa44-9bacdee97062,9d2a5f48-38f2-46be-b733-c1b9f1c891c4,2024-02-13,pending,20774.38,1038.72,21813.1,paid,2024-02-13T12:05:41
a226f90d-cf10-4559-bdbc-83c5891fec95,00000000-0000-0000-0000-000000000002,b961632b-814f-4481-946b-17a792487aa7,16659e19-e5f2-4a23-9cfb-9a547d5aff05,c75c1d53-938d-4640-b118-e5ada06ce255,2023-01-28,received,541902.58,27095.13,568997.71,paid,2023-01-28T11:12:34
85e92da8-9032-4a7a-985d-4c4514bd0238,00000000-0000-0000-0000-000000000002,5f6c98b4-4360-41ee-83a3-efc700651a04,a9f065ca-cf51-4492-bb14-e9059818290f,7f514159-0b19-4321-a308-daec53995d5a,2024-09-16,received,85318.28,4265.91,89584.19,paid,2024-09-16T10:16:41
52a2675e-6d10-4373-80d4-5b5097636123,00000000-0000-0000-0000-000000000002,5f6c98b4-4360-41ee-83a3-efc700651a04,a9f065ca-cf51-4492-bb14-e9059818290f,9d2a5f48-38f2-46be-b733-c1b9f1c891c4,2023-12-01,received,24887.54,1244.38,26131.92,unpaid,2023-12-01T17:59:15
d5a9bbb9-2db1-41e9-b955-b206a50f5f4a,00000000-0000-0000-0000-000000000001,51fd3682-4888-4a55-92f7-281307c67941,4bd0b582-5268-49ae-80fc-e11ee1d174c1,eaefa70d-63c2-4537-b86d-2205b826bb2e,2022-04-13,pending,66848.72,3342.44,70191.16,paid,2022-04-13T10:37:46
8791030b-8f84-41ae-b717-18b7cf9fe2ab,00000000-0000-0000-0000-000000000001,0eb66abb-0d5d-4e88-a3ff-16776e267d83,5876ac2e-6534-414c-b629-58ed4b6ef76b,aadd1a3f-3f20-499a-b950-51966ac9090c,2023-06-28,pending,43849.6,2192.48,46042.08,unpaid,2023-06-28T17:55:20
56fddde9-ac35-4a83-8919-44b3e00b8e06,00000000-0000-0000-0000-000000000002,587616fd-ba60-493e-ba92-b68a61b5cdce,ac762d6f-ed3b-4c87-b515-d60985542a08,2afe7cda-5682-4c01-a59f-5f13090047f6,2023-04-21,received,456704.5,22835.23,479539.73,partial,2023-04-21T09:50:19
dd7936ae-3906-4e76-951f-e4da33006a86,00000000-0000-0000-0000-000000000003,470852ed-b70b-4f24-879a-6edb4193d8b6,9fc17485-c25c-4c84-a174-831549165eab,1db94196-443a-440f-ad7e-c4422bb047e3,2023-01-04,received,68360.85,3418.04,71778.89,partial,2023-01-04T17:18:27
ff0f08ea-1d3f-4245-999d-96548f1206ad,00000000-0000-0000-0000-000000000002,587616fd-ba60-493e-ba92-b68a61b5cdce,65ab65ca-54f8-4e8d-9e84-87384d6d4fdd,bcde24c7-84f3-4459-afee-eba83339896c,2024-06-02,pending,450627.7,22531.39,473159.09,unpaid,2024-06-02T10:12:15
3f10ff16-8a3b-4e8a-8656-557eb676e325,00000000-0000-0000-0000-000000000001,0eb66abb-0d5d-4e88-a3ff-16776e267d83,e85c486a-b105-4e73-9e2f-e4fd936aa67b,eaefa70d-63c2-4537-b86d-2205b826bb2e,2023-02-15,received,14099.22,704.96,14804.18,paid,2023-02-15T08:47:12
2e8a37c3-5d33-4da0-b9e9-ff3e7a74800a,00000000-0000-0000-0000-000000000002,5f6c98b4-4360-41ee-83a3-efc700651a04,a51cd41b-e869-4b37-852e-977a6d82cbac,81c496fc-1d35-4405-9a7d-ae0a15104d5b,2023-09-29,received,1009304.5,50465.23,1059769.73,paid,2023-09-29T18:42:26
b23f3f8e-a574-4cb7-9983-31c8fa9d2844,00000000-0000-0000-0000-000000000003,9b1ac5ce-ad4f-40d1-8b7c-0005176b143d,02f30f73-2d3a-4410-9981-e136a1ce5d54,33baaf1c-3618-44b5-b42a-4673992689f8,2022-07-01,pending,17589.8,879.49,18469.29,paid,2022-07-01T16:52:51
016f77d1-60fe-4996-b5e4-b45c21f37706,00000000-0000-0000-0000-000000000003,470852ed-b70b-4f24-879a-6edb4193d8b6,d5687860-0dc6-4c96-9140-5a55a497c94d,29998a31-9af5-4c58-9bfe-cde4f9a96969,2024-02-08,received,339886.03,16994.3,356880.33,paid,2024-02-08T16:58:23
56f1444e-540c-471d-b2f5-b578a2ed87b5,00000000-0000-0000-0000-000000000001,a01b7f2a-d4d0-48bf-bb89-c1040f55587a,5876ac2e-6534-414c-b629-58ed4b6ef76b,f0e9f4da-9ca0-492d-a21e-3f8a819f9184,2024-09-08,received,434059.23,21702.96,455762.19,paid,2024-09-08T10:13:01
9f58db26-1b0f-486f-9612-d5d9472e0774,00000000-0000-0000-0000-000000000002,b961632b-814f-4481-946b-17a792487aa7,3b91033a-58fc-4601-904a-62494351553a,e213801b-a706-48c3-9ba4-7db14d3912f3,2022-05-20,received,250452.31,12522.62,262974.93,paid,2022-05-20T16:41:25
b4d8b28e-fd89-481f-a45b-2b15e87412e5,00000000-0000-0000-0000-000000000001,0eb66abb-0d5d-4e88-a3ff-16776e267d83,02fbd63a-82f7-4efb-a53b-6fecf5cdda16,163b0e08-1801-4ae5-af8c-f287fbcdff7c,2022-01-17,pending,417481.3,20874.07,438355.37,partial,2022-01-17T18:17:30
63b516c9-bc4f-45fd-b4a4-4a39ef4b11c8,00000000-0000-0000-0000-000000000001,a01b7f2a-d4d0-48bf-bb89-c1040f55587a,e85c486a-b105-4e73-9e2f-e4fd936aa67b,7760d86e-b342-473c-8c64-b55d64aa491a,2023-08-24,received,82264.38,4113.22,86377.6,paid,2023-08-24T09:36:06
477278da-d5c2-4658-969d-158ac1d32008,00000000-0000-0000-0000-000000000001,0eb66abb-0d5d-4e88-a3ff-16776e267d83,50379a95-cd15-4dab-a9db-6c5b86cdcdfc,eaefa70d-63c2-4537-b86d-2205b826bb2e,2022-05-18,received,125176.38,6258.82,131435.2,paid,2022-05-18T14:12:19
a482678f-e5e2-4151-833d-7862156cb2f1,00000000-0000-0000-0000-000000000001,0eb66abb-0d5d-4e88-a3ff-16776e267d83,212cf991-45e9-4b5e-b07d-aa0303292cbb,9a16d7d2-dc18-4141-a14f-3394de4b98bc,2022-02-25,received,326931.97,16346.6,343278.57,paid,2022-02-25T17:16:53
177d9ee1-87d3-4595-b0f5-04c7ebc8ca9e,00000000-0000-0000-0000-000000000002,5f6c98b4-4360-41ee-83a3-efc700651a04,73cdd1f6-899b-4147-97ca-0b457d675d36,2afe7cda-5682-4c01-a59f-5f13090047f6,2023-02-17,received,122635.55,6131.78,128767.33,paid,2023-02-17T08:42:46
3d67f944-e1fe-4e66-a4e8-387b54c8150a,00000000-0000-0000-0000-000000000003,470852ed-b70b-4f24-879a-6edb4193d8b6,65ab3eab-caf3-41f6-8cfc-19f116a30364,9dd0c56d-a9cf-4c8d-a998-9df89eb48a85,2023-09-29,received,184909.34,9245.47,194154.81,paid,2023-09-29T08:45:48
97e0da12-9fb7-421b-ab02-5216dac74676,00000000-0000-0000-0000-000000000003,470852ed-b70b-4f24-879a-6edb4193d8b6,9feb0f55-7e5c-4581-9a8d-f846c8f20ce3,9dd0c56d-a9cf-4c8d-a998-9df89eb48a85,2024-04-07,received,62681.54,3134.08,65815.62,paid,2024-04-07T09:07:23
4b9c31ec-a032-4f4c-b9c6-5503f00fa3e0,00000000-0000-0000-0000-000000000001,51fd3682-4888-4a55-92f7-281307c67941,5876ac2e-6534-414c-b629-58ed4b6ef76b,7760d86e-b342-473c-8c64-b55d64aa491a,2024-04-17,received,65015.58,3250.78,68266.36,paid,2024-04-17T11:31:06
b845b19e-84ad-4170-ad3a-d27a2feafb73,00000000-0000-0000-0000-000000000002,587616fd-ba60-493e-ba92-b68a61b5cdce,a9f065ca-cf51-4492-bb14-e9059818290f,f72410dd-3260-4ece-a477-1ae69ac1e84e,2024-03-08,pending,228949.27,11447.46,240396.73,paid,2024-03-08T09:34:46
818a92c9-1209-4d03-8a17-cb8c826f3faa,00000000-0000-0000-0000-000000000002,b961632b-814f-4481-946b-17a792487aa7,16659e19-e5f2-4a23-9cfb-9a547d5aff05,9d2a5f48-38f2-46be-b733-c1b9f1c891c4,2024-11-14,received,36784.44,1839.22,38623.66,paid,2024-11-14T11:58:40
3e37f1a8-a36f-447a-a8f2-efd99d8af910,00000000-0000-0000-0000-000000000003,7227b311-834f-4815-aa86-c5d464758be1,120b15c2-6028-48b8-b30e-40f358f81c6b,33baaf1c-3618-44b5-b42a-4673992689f8,2023-01-05,pending,14938.72,746.94,15685.66,paid,2023-01-05T13:00:55
d2363a31-ddb6-4d7e-9b71-8fbee4de5e43,00000000-0000-0000-0000-000000000001,a01b7f2a-d4d0-48bf-bb89-c1040f55587a,02fbd63a-82f7-4efb-a53b-6fecf5cdda16,f17772cf-7a8e-4e04-aeef-8c148fe1a7e5,2024-11-30,received,22876.66,1143.83,24020.49,paid,2024-11-30T13:12:04
5676f28c-00ef-4391-bbfa-9f3d82f2b428,00000000-0000-0000-0000-000000000002,5f6c98b4-4360-41ee-83a3-efc700651a04,3b91033a-58fc-4601-904a-62494351553a,81c496fc-1d35-4405-9a7d-ae0a15104d5b,2022-01-28,received,101392.02,5069.6,106461.62,paid,2022-01-28T09:56:10
a7a31237-4800-47eb-a154-5f132410f7f8,00000000-0000-0000-0000-000000000003,7227b311-834f-4815-aa86-c5d464758be1,0436de05-d70a-4512-bbe5-92540b42cd62,1db94196-443a-440f-ad7e-c4422bb047e3,2024-03-13,received,932274.72,46613.74,978888.46,paid,2024-03-13T10:12:26
a8dea938-d5cd-4cf8-a1b6-318c6ca594f9,00000000-0000-0000-0000-000000000003,9b1ac5ce-ad4f-40d1-8b7c-0005176b143d,9fc17485-c25c-4c84-a174-831549165eab,33baaf1c-3618-44b5-b42a-4673992689f8,2024-11-24,received,194713.38,9735.67,204449.05,paid,2024-11-24T13:14:34
df32d375-3913-485b-ba17-4a3ea981d68b,00000000-0000-0000-0000-000000000001,51fd3682-4888-4a55-92f7-281307c67941,91a165e0-dd29-43a8-94ba-b0d57d9f77f2,aadd1a3f-3f20-499a-b950-51966ac9090c,2024-03-03,received,18633.2,931.66,19564.86,partial,2024-03-03T10:05:15
a9505e72-ba0d-433a-98f3-59456b32dcd7,00000000-0000-0000-0000-000000000002,587616fd-ba60-493e-ba92-b68a61b5cdce,915d3acf-eead-4094-96cc-2190b09bc5fb,81c496fc-1d35-4405-9a7d-ae0a15104d5b,2023-07-22,received,77591.91,3879.6,81471.51,paid,2023-07-22T16:24:19
217618bf-510f-4b9f-8f1b-985fd29ccb52,00000000-0000-0000-0000-000000000002,5f6c98b4-4360-41ee-83a3-efc700651a04,a9f065ca-cf51-4492-bb14-e9059818290f,517d046e-f5e7-4244-8dab-e8995b9bfdc4,2022-01-20,received,8583.12,429.16,9012.28,paid,2022-01-20T09:48:18
bbad35d0-2ecf-4716-87bb-f72a6788ebd5,00000000-0000-0000-0000-000000000002,587616fd-ba60-493e-ba92-b68a61b5cdce,16659e19-e5f2-4a23-9cfb-9a547d5aff05,7f514159-0b19-4321-a308-daec53995d5a,2023-08-29,received,274712.03,13735.6,288447.63,unpaid,2023-08-29T16:15:48
6ef6465d-292e-4a01-9e92-82693b3000eb,00000000-0000-0000-0000-000000000002,5f6c98b4-4360-41ee-83a3-efc700651a04,3c06b02b-885b-4d2a-8963-628bb0dcd76b,517d046e-f5e7-4244-8dab-e8995b9bfdc4,2022-07-21,received,138389.86,6919.49,145309.35,paid,2022-07-21T12:45:08
6df3b380-3f6f-4999-9b45-752e54d7ea12,00000000-0000-0000-0000-000000000003,7227b311-834f-4815-aa86-c5d464758be1,f59bf2da-1446-4867-9c8a-70d19a11a30d,045901bc-3a1a-4a0b-bd8b-876c218464f4,2024-11-22,received,9989.77,499.49,10489.26,partial,2024-11-22T13:41:00
88f37412-e7b4-4f2f-8591-e1b999ced5e2,00000000-0000-0000-0000-000000000001,51fd3682-4888-4a55-92f7-281307c67941,212cf991-45e9-4b5e-b07d-aa0303292cbb,5a96b78c-2c6b-4aaa-88b5-7c7485705113,2023-04-29,received,59306.09,2965.3,62271.39,paid,2023-04-29T16:32:55
ddd1c32f-a06e-4a95-a5e6-dee763946020,00000000-0000-0000-0000-000000000002,587616fd-ba60-493e-ba92-b68a61b5cdce,3c06b02b-885b-4d2a-8963-628bb0dcd76b,bcde24c7-84f3-4459-afee-eba83339896c,2022-02-23,cancelled,253107.66,12655.38,265763.04,unpaid,2022-02-23T17:52:26
5eeed855-6c1e-4665-bb7d-1fc78777861b,00000000-0000-0000-0000-000000000003,9b1ac5ce-ad4f-40d1-8b7c-0005176b143d,61b608b6-6f10-43b9-95af-e652b210f3a8,79c1732a-a6d1-4565-b515-c59de4dbdfe5,2024-01-24,received,462297.55,23114.88,485412.43,paid,2024-01-24T17:39:49
92306f10-9a37-4f49-8062-927168fac7e0,00000000-0000-0000-0000-000000000003,470852ed-b70b-4f24-879a-6edb4193d8b6,986742bb-c2a2-474f-9c7b-2639157ac1dc,1db94196-443a-440f-ad7e-c4422bb047e3,2023-11-06,received,160603.95,8030.2,168634.15,paid,2023-11-06T11:39:55
764b3bbc-02c4-4f9d-9d2e-673451af0569,00000000-0000-0000-0000-000000000002,b961632b-814f-4481-946b-17a792487aa7,f0c1ed07-3526-4728-95b1-d86fb6fd7a9a,f72410dd-3260-4ece-a477-1ae69ac1e84e,2023-03-11,received,383868.18,19193.41,403061.59,unpaid,2023-03-11T12:43:49
8369737a-1964-480d-95e6-93cac20b4587,00000000-0000-0000-0000-000000000001,a01b7f2a-d4d0-48bf-bb89-c1040f55587a,a6869331-1795-462a-be24-e6127ba25ce4,9a16d7d2-dc18-4141-a14f-3394de4b98bc,2023-09-14,received,199978.47,9998.92,209977.39,paid,2023-09-14T18:10:40
b7750dd9-db2c-4685-ad93-206991884d24,00000000-0000-0000-0000-000000000002,b961632b-814f-4481-946b-17a792487aa7,3c06b02b-885b-4d2a-8963-628bb0dcd76b,c75c1d53-938d-4640-b118-e5ada06ce255,2023-08-06,received,37581.77,1879.09,39460.86,paid,2023-08-06T16:55:34
8cf7a65b-1466-480f-9984-96b3e2722fc3,00000000-0000-0000-0000-000000000001,0eb66abb-0d5d-4e88-a3ff-16776e267d83,02fbd63a-82f7-4efb-a53b-6fecf5cdda16,eaefa70d-63c2-4537-b86d-2205b826bb2e,2022-01-31,received,59226.1,2961.31,62187.41,paid,2022-01-31T16:15:47
6dc4e1ba-bd59-4011-8c05-08799ba4de9d,00000000-0000-0000-0000-000000000002,b961632b-814f-4481-946b-17a792487aa7,b67a77f8-a704-4e29-9c80-12ecad94717d,2afe7cda-5682-4c01-a59f-5f13090047f6,2024-11-06,received,600493.58,30024.68,630518.26,paid,2024-11-06T18:40:45
f40ea010-2785-45e1-8ba8-095efc9b92a2,00000000-0000-0000-0000-000000000001,51fd3682-4888-4a55-92f7-281307c67941,91a165e0-dd29-43a8-94ba-b0d57d9f77f2,3f0519f3-383c-48a1-8609-f4b51fd5ecd4,2024-12-23,received,504076.11,25203.81,529279.92,paid,2024-12-23T16:52:57
26cd7d7f-882e-40fd-844c-beb09d8bd513,00000000-0000-0000-0000-000000000001,51fd3682-4888-4a55-92f7-281307c67941,e85c486a-b105-4e73-9e2f-e4fd936aa67b,4736f247-39f8-400c-b9ea-519dfbb485f6,2024-06-24,received,257544.48,12877.22,270421.7,paid,2024-06-24T09:47:36
2ab0877d-e8f7-4f5c-a323-341a56fd0f68,00000000-0000-0000-0000-000000000002,587616fd-ba60-493e-ba92-b68a61b5cdce,73cdd1f6-899b-4147-97ca-0b457d675d36,517d046e-f5e7-4244-8dab-e8995b9bfdc4,2024-02-25,received,803573.25,40178.66,843751.91,paid,2024-02-25T16:56:28
41044f95-868b-410f-b1ff-60f7b23e014f,00000000-0000-0000-0000-000000000001,51fd3682-4888-4a55-92f7-281307c67941,f6a87777-3805-4173-84b9-2401937360c7,9a16d7d2-dc18-4141-a14f-3394de4b98bc,2024-02-27,received,41824.3,2091.22,43915.52,paid,2024-02-27T18:34:49
24fa4004-5965-4753-b647-05f57019be9b,00000000-0000-0000-0000-000000000002,b961632b-814f-4481-946b-17a792487aa7,5892822b-93fa-4e9b-9b06-04ab7cae2b45,517d046e-f5e7-4244-8dab-e8995b9bfdc4,2023-06-17,received,22563.16,1128.16,23691.32,paid,2023-06-17T14:12:14
56fb3910-ffc1-400a-9919-2098189e030d,00000000-0000-0000-0000-000000000002,5f6c98b4-4360-41ee-83a3-efc700651a04,73cdd1f6-899b-4147-97ca-0b457d675d36,6708a3ae-03ac-432d-8065-25bbf8f3a753,2022-11-06,received,31008.38,1550.42,32558.8,paid,2022-11-06T13:31:41
84a6b937-3c7e-463c-ad36-0f825d8bc397,00000000-0000-0000-0000-000000000001,a01b7f2a-d4d0-48bf-bb89-c1040f55587a,932c09fc-c8f5-49eb-9664-f631b2f0daee,eaefa70d-63c2-4537-b86d-2205b826bb2e,2023-02-24,received,435737.93,21786.9,457524.83,paid,2023-02-24T16:28:04
ba47a96a-f8bc-47b9-b0bb-a4265a723e86,00000000-0000-0000-0000-000000000001,51fd3682-4888-4a55-92f7-281307c67941,5876ac2e-6534-414c-b629-58ed4b6ef76b,ea13a2c7-2a88-40f3-b073-4e507c524f18,2024-12-02,received,116815.8,5840.79,122656.59,partial,2024-12-02T13:31:29
fb95e434-836f-4332-83f1-4d16010043e3,00000000-0000-0000-0000-000000000002,5f6c98b4-4360-41ee-83a3-efc700651a04,3c06b02b-885b-4d2a-8963-628bb0dcd76b,9d2a5f48-38f2-46be-b733-c1b9f1c891c4,2023-07-17,received,1299411.35,64970.57,1364381.92,paid,2023-07-17T13:00:06
e5a40707-2383-4723-9e0c-a03d7c00eaa2,00000000-0000-0000-0000-000000000001,51fd3682-4888-4a55-92f7-281307c67941,50379a95-cd15-4dab-a9db-6c5b86cdcdfc,9a16d7d2-dc18-4141-a14f-3394de4b98bc,2024-09-18,received,327758.95,16387.95,344146.9,paid,2024-09-18T08:25:27
92e10dea-16df-45f6-a770-ed29bc3a6637,00000000-0000-0000-0000-000000000003,470852ed-b70b-4f24-879a-6edb4193d8b6,02f30f73-2d3a-4410-9981-e136a1ce5d54,355d120a-98dd-4393-a62e-df5f4b8a455b,2024-01-15,received,90274.53,4513.73,94788.26,paid,2024-01-15T14:53:06
683933bf-3773-4197-8fb5-4b2ffd156169,00000000-0000-0000-0000-000000000003,470852ed-b70b-4f24-879a-6edb4193d8b6,61b608b6-6f10-43b9-95af-e652b210f3a8,61d2418d-6936-4075-a481-1d994952d89b,2022-05-27,received,229785.57,11489.28,241274.85,paid,2022-05-27T17:41:45
bce49ecf-94dd-4cd8-b2bb-0bf68d8c0dc9,00000000-0000-0000-0000-000000000002,587616fd-ba60-493e-ba92-b68a61b5cdce,915d3acf-eead-4094-96cc-2190b09bc5fb,07274486-6344-4009-ae28-b9027a51f93f,2023-10-01,received,17959.85,897.99,18857.84,paid,2023-10-01T15:32:28
b604439c-bade-45c5-9e45-294990a6435e,00000000-0000-0000-0000-000000000002,587616fd-ba60-493e-ba92-b68a61b5cdce,f19ab549-e262-470a-aa44-9bacdee97062,c75c1d53-938d-4640-b118-e5ada06ce255,2023-05-11,received,35906.73,1795.34,37702.07,unpaid,2023-05-11T11:52:15
0726b9f2-af6e-4f56-9c62-20b32790148a,00000000-0000-0000-0000-000000000001,0eb66abb-0d5d-4e88-a3ff-16776e267d83,5876ac2e-6534-414c-b629-58ed4b6ef76b,3f0519f3-383c-48a1-8609-f4b51fd5ecd4,2024-01-22,received,460834.2,23041.71,483875.91,paid,2024-01-22T17:56:10
5d452b87-a836-4ba2-839c-44437ca9d003,00000000-0000-0000-0000-000000000001,a01b7f2a-d4d0-48bf-bb89-c1040f55587a,02fbd63a-82f7-4efb-a53b-6fecf5cdda16,f577e0e3-284e-4c71-8d16-74f51d0fe305,2024-01-15,pending,80314.52,4015.73,84330.25,partial,2024-01-15T12:55:30
b98303e5-b78b-4754-ae08-5a92e7d5507f,00000000-0000-0000-0000-000000000002,5f6c98b4-4360-41ee-83a3-efc700651a04,a8680bb4-102b-4cf4-a170-5eb5a2500495,6708a3ae-03ac-432d-8065-25bbf8f3a753,2023-04-10,received,18252.8,912.64,19165.44,paid,2023-04-10T13:41:17
33b6babf-1953-4e0d-92ef-76f037771978,00000000-0000-0000-0000-000000000001,0eb66abb-0d5d-4e88-a3ff-16776e267d83,50379a95-cd15-4dab-a9db-6c5b86cdcdfc,f0e9f4da-9ca0-492d-a21e-3f8a819f9184,2024-08-15,received,379632.96,18981.65,398614.61,paid,2024-08-15T18:41:44
f4727483-8e69-479b-a75f-01b0033d0375,00000000-0000-0000-0000-000000000003,9b1ac5ce-ad4f-40d1-8b7c-0005176b143d,1c82d8ea-34eb-4ff8-bf9d-a85944d2c0a7,29998a31-9af5-4c58-9bfe-cde4f9a96969,2024-03-18,received,432633.39,21631.67,454265.06,paid,2024-03-18T15:40:19
fa30665b-1ce8-423e-a97a-60034b53ce5e,00000000-0000-0000-0000-000000000003,9b1ac5ce-ad4f-40d1-8b7c-0005176b143d,61b608b6-6f10-43b9-95af-e652b210f3a8,e452be79-f94b-4709-88bf-8f66053789c4,2024-11-16,received,287927.54,14396.38,302323.92,paid,2024-11-16T09:55:44
f5579b0c-c57a-4dd9-b87b-70686c030e74,00000000-0000-0000-0000-000000000003,9b1ac5ce-ad4f-40d1-8b7c-0005176b143d,02f30f73-2d3a-4410-9981-e136a1ce5d54,3b9ffffd-ca39-4330-b08f-59cdb916323f,2024-05-27,pending,175238.7,8761.94,184000.64,partial,2024-05-27T18:25:29
