id,product_id,warehouse_id,quantity_on_hand,reorder_level,reorder_quantity,updated_at
c130fabc-1cec-453e-979f-2b11e1f34704,efbe6cb8-c319-4d98-aad1-c9e5c1498c55,b77f9b19-e3f1-4ecd-a1ba-b48d079eb36c,405,21,42,2025-01-01T00:00:00
d322c6b9-09a3-4025-8d6b-f35b7feabaa6,efbe6cb8-c319-4d98-aad1-c9e5c1498c55,62064292-9471-4874-ae4a-cb0ef27d57d4,334,38,152,2025-01-01T00:00:00
ee5ede40-9a0f-420c-a21c-13ae4db2820c,efbe6cb8-c319-4d98-aad1-c9e5c1498c55,a07bb1e9-e002-4bd3-8be2-ae978aece1a1,112,12,36,2025-01-01T00:00:00
eab28064-3c1d-4f34-b53e-9293c4a37983,c826ab84-6113-4055-bbf9-df3ea8934b15,a07bb1e9-e002-4bd3-8be2-ae978aece1a1,155,20,40,2025-01-01T00:00:00
e9c44319-5b18-4fed-9571-ff2ca3b59f97,c826ab84-6113-4055-bbf9-df3ea8934b15,62064292-9471-4874-ae4a-cb0ef27d57d4,337,26,52,2025-01-01T00:00:00
667af311-cf37-464f-a8f8-feb950327dcd,c826ab84-6113-4055-bbf9-df3ea8934b15,b77f9b19-e3f1-4ecd-a1ba-b48d079eb36c,93,17,68,2025-01-01T00:00:00
d5142e10-3518-40fa-891e-176356a3b63c,35581b7f-8487-411f-a431-fc7ceafab5fe,b77f9b19-e3f1-4ecd-a1ba-b48d079eb36c,328,20,100,2025-01-01T00:00:00
b533c912-317e-4ef2-9700-fd3aa4cf5218,35581b7f-8487-411f-a431-fc7ceafab5fe,a07bb1e9-e002-4bd3-8be2-ae978aece1a1,386,10,30,2025-01-01T00:00:00
7384d768-bbcc-4152-b3f2-5d257cd6ebfb,055f364f-d958-4190-97fb-67de6dc15427,e27df25e-c09e-4e8b-93d9-11ef7be3c806,73,43,172,2025-01-01T00:00:00
9cd0bd9d-8906-43c0-b67d-a20ef9f9972d,055f364f-d958-4190-97fb-67de6dc15427,b77f9b19-e3f1-4ecd-a1ba-b48d079eb36c,387,44,220,2025-01-01T00:00:00
0fa97550-c603-4c73-8c09-a8ad593465c8,9c8c434b-b669-4c38-af51-880a479da455,62064292-9471-4874-ae4a-cb0ef27d57d4,345,41,164,2025-01-01T00:00:00
c81a4170-1b4f-4c90-b2b2-f244ee0c3276,410fd65d-9c41-4c90-951b-856d8846c8a9,62064292-9471-4874-ae4a-cb0ef27d57d4,230,48,144,2025-01-01T00:00:00
448b5f58-8d13-4264-853b-9c7f66060592,410fd65d-9c41-4c90-951b-856d8846c8a9,e27df25e-c09e-4e8b-93d9-11ef7be3c806,402,16,32,2025-01-01T00:00:00
932ddd89-78b1-46ee-b1f9-f6bbadd61aba,410fd65d-9c41-4c90-951b-856d8846c8a9,a07bb1e9-e002-4bd3-8be2-ae978aece1a1,171,12,36,2025-01-01T00:00:00
5ee1ca83-754d-48f7-b51d-ee22fa27c3d4,342b9931-4685-47c1-9e5a-0af3c749d35b,62064292-9471-4874-ae4a-cb0ef27d57d4,203,23,69,2025-01-01T00:00:00
b12d5d67-e827-4001-ae50-259402366c0f,6ebb5b48-ab18-4ff1-a87d-0e3554fa95b3,62064292-9471-4874-ae4a-cb0ef27d57d4,332,23,92,2025-01-01T00:00:00
90a642db-b9ef-4b23-a167-f71a6021961a,6ebb5b48-ab18-4ff1-a87d-0e3554fa95b3,a07bb1e9-e002-4bd3-8be2-ae978aece1a1,192,18,90,2025-01-01T00:00:00
522d2d10-85a2-4ec7-88f2-f518df163449,6ebb5b48-ab18-4ff1-a87d-0e3554fa95b3,b77f9b19-e3f1-4ecd-a1ba-b48d079eb36c,88,45,180,2025-01-01T00:00:00
d1a91063-4797-4381-9b13-fc3e5e201ad3,e0d9ec22-10fe-41a4-a368-44e1e4c5e5db,e27df25e-c09e-4e8b-93d9-11ef7be3c806,245,20,100,2025-01-01T00:00:00
74a0dda6-d35f-4843-8475-c47925e2da7c,e0d9ec22-10fe-41a4-a368-44e1e4c5e5db,a07bb1e9-e002-4bd3-8be2-ae978aece1a1,283,15,60,2025-01-01T00:00:00
d75f9510-9a57-488c-8c76-8551eb1875fd,bb4f9326-ec46-4c40-99ac-5993af34b777,b77f9b19-e3f1-4ecd-a1ba-b48d079eb36c,267,19,57,2025-01-01T00:00:00
b480ad01-15a1-4beb-ae40-1e1ce23962ae,bb4f9326-ec46-4c40-99ac-5993af34b777,62064292-9471-4874-ae4a-cb0ef27d57d4,86,50,200,2025-01-01T00:00:00
a8c580f0-684a-4695-a1b7-09eca5b9166d,bb4f9326-ec46-4c40-99ac-5993af34b777,e27df25e-c09e-4e8b-93d9-11ef7be3c806,374,22,88,2025-01-01T00:00:00
fcf7c0f8-1269-4d8a-aa63-80c6505129ef,6f50961f-40a9-427b-9236-4c53b05796ba,a07bb1e9-e002-4bd3-8be2-ae978aece1a1,386,42,126,2025-01-01T00:00:00
0d1449d1-677c-4b74-9587-c5c3ad259be7,6f50961f-40a9-427b-9236-4c53b05796ba,e27df25e-c09e-4e8b-93d9-11ef7be3c806,264,19,76,2025-01-01T00:00:00
fdff4706-8721-4588-8c6b-078dea0697e8,6f50961f-40a9-427b-9236-4c53b05796ba,b77f9b19-e3f1-4ecd-a1ba-b48d079eb36c,453,37,185,2025-01-01T00:00:00
f9aaef48-5288-4586-9f0c-a8c6f92863ce,d8f1caca-e51c-42fa-83ca-ca253b219936,62064292-9471-4874-ae4a-cb0ef27d57d4,359,25,50,2025-01-01T00:00:00
f6ffda83-97c1-4617-8bbe-b8e11f904ce2,05e6886d-c622-40c7-9c04-ec77bcfabb42,b77f9b19-e3f1-4ecd-a1ba-b48d079eb36c,113,44,88,2025-01-01T00:00:00
dbd04691-22e7-466c-90ac-9da52533e15d,05e6886d-c622-40c7-9c04-ec77bcfabb42,a07bb1e9-e002-4bd3-8be2-ae978aece1a1,400,45,225,2025-01-01T00:00:00
3507f1fe-1320-44ab-9480-c0668cf52c21,1af181bd-ad83-4d3a-9cbf-2abd1d72ae76,a07bb1e9-e002-4bd3-8be2-ae978aece1a1,218,50,100,2025-01-01T00:00:00
13f0a34e-b3eb-4b85-8d9d-5b93e99f6858,6e5d4625-ff74-491e-b32f-45dc7eaa3686,62064292-9471-4874-ae4a-cb0ef27d57d4,220,27,81,2025-01-01T00:00:00
14fb668c-8508-4ff2-9965-52295ae85f89,6e5d4625-ff74-491e-b32f-45dc7eaa3686,a07bb1e9-e002-4bd3-8be2-ae978aece1a1,494,24,96,2025-01-01T00:00:00
20e72fd0-b2de-4104-82d7-aa55f7c8178b,1e5d2bde-c08f-4303-8dfb-72fa62f8895f,b77f9b19-e3f1-4ecd-a1ba-b48d079eb36c,100,34,102,2025-01-01T00:00:00
c64ae2c8-abfc-4bc8-bfce-8d353ede420f,4cce66f4-260a-4a5a-a375-324edf79cf75,62064292-9471-4874-ae4a-cb0ef27d57d4,103,17,51,2025-01-01T00:00:00
567f236a-70e4-4eaf-b68b-665b6d7da954,4cce66f4-260a-4a5a-a375-324edf79cf75,e27df25e-c09e-4e8b-93d9-11ef7be3c806,319,29,145,2025-01-01T00:00:00
483ee87b-8f4e-4ab7-b512-4f5d175b6997,ff0883fc-7eb1-403d-b66f-3e90fe3fb378,e27df25e-c09e-4e8b-93d9-11ef7be3c806,320,32,128,2025-01-01T00:00:00
5724ee3e-1f79-4e14-bc7e-16a1f5be3731,e3f23f6e-bee9-4375-9be6-7d3d05f7d62c,a07bb1e9-e002-4bd3-8be2-ae978aece1a1,188,48,96,2025-01-01T00:00:00
ccccee5d-3e60-4450-9781-fbd84476accf,e3f23f6e-bee9-4375-9be6-7d3d05f7d62c,b77f9b19-e3f1-4ecd-a1ba-b48d079eb36c,74,20,80,2025-01-01T00:00:00
7bbfcc6e-20e7-43a1-a844-139110de3cce,e3f23f6e-bee9-4375-9be6-7d3d05f7d62c,e27df25e-c09e-4e8b-93d9-11ef7be3c806,434,34,102,2025-01-01T00:00:00
93b42654-a0ba-46ec-a047-015ce51a959d,eee40ac0-c6bd-4bbe-814d-23e15b5f02ab,b77f9b19-e3f1-4ecd-a1ba-b48d079eb36c,462,44,220,2025-01-01T00:00:00
835de661-e340-4b84-b9b0-8b3aeac15743,eee40ac0-c6bd-4bbe-814d-23e15b5f02ab,62064292-9471-4874-ae4a-cb0ef27d57d4,294,47,141,2025-01-01T00:00:00
afbaac11-5244-4bce-8913-96fae5eec04e,d660be77-b446-4aa1-8ba2-c4341f4dee36,b77f9b19-e3f1-4ecd-a1ba-b48d079eb36c,54,42,126,2025-01-01T00:00:00
0fa733fa-43e2-4cb4-96f3-5ad65be3d38b,d660be77-b446-4aa1-8ba2-c4341f4dee36,62064292-9471-4874-ae4a-cb0ef27d57d4,386,18,54,2025-01-01T00:00:00
56805eab-7a7a-431d-aad0-2fd3dbf22fcf,ecb83070-4633-40fa-8760-2679a9403ef6,a07bb1e9-e002-4bd3-8be2-ae978aece1a1,340,27,54,2025-01-01T00:00:00
34d0e46b-53da-44d0-a70f-0b7dca81bfff,ecb83070-4633-40fa-8760-2679a9403ef6,62064292-9471-4874-ae4a-cb0ef27d57d4,421,50,200,2025-01-01T00:00:00
ec57cc0c-c19e-4564-9749-16ab3a534721,d9b4731b-5b55-4da9-be81-77804875c9dc,62064292-9471-4874-ae4a-cb0ef27d57d4,448,25,125,2025-01-01T00:00:00
0b20e32d-283b-4968-83d8-ba142d9cc2df,d9b4731b-5b55-4da9-be81-77804875c9dc,a07bb1e9-e002-4bd3-8be2-ae978aece1a1,411,39,117,2025-01-01T00:00:00
783d5e34-5d04-40d3-a2bf-8942fd2c8a6c,d9b4731b-5b55-4da9-be81-77804875c9dc,b77f9b19-e3f1-4ecd-a1ba-b48d079eb36c,274,32,160,2025-01-01T00:00:00
5236364c-c8f6-485c-b5cc-4c14e0a7575a,fa1a24fa-fb96-4f2f-85c5-91099a50c7ff,a07bb1e9-e002-4bd3-8be2-ae978aece1a1,196,27,135,2025-01-01T00:00:00
d23c4643-a8c8-46b6-9e4c-ec4047902f35,fa1a24fa-fb96-4f2f-85c5-91099a50c7ff,b77f9b19-e3f1-4ecd-a1ba-b48d079eb36c,316,24,96,2025-01-01T00:00:00
1fad37a4-edd7-4126-8aec-ba2c54e526a3,fa1a24fa-fb96-4f2f-85c5-91099a50c7ff,e27df25e-c09e-4e8b-93d9-11ef7be3c806,375,15,60,2025-01-01T00:00:00
9c553d09-4f39-45da-ac50-7dbfbe28f8dc,e32f41f9-87e9-409a-8462-9e6db6fb35e1,b77f9b19-e3f1-4ecd-a1ba-b48d079eb36c,444,30,60,2025-01-01T00:00:00
8dac8798-dda6-4b04-9691-08a3ba0f5d75,e32f41f9-87e9-409a-8462-9e6db6fb35e1,62064292-9471-4874-ae4a-cb0ef27d57d4,374,15,30,2025-01-01T00:00:00
1916edc6-f2fc-4b27-956a-63b27b94d9d2,fb654114-710b-45c3-9322-8b948ee9d85d,b77f9b19-e3f1-4ecd-a1ba-b48d079eb36c,172,15,45,2025-01-01T00:00:00
ae9c2727-ddb0-4f72-9d07-35203befb8a2,fb654114-710b-45c3-9322-8b948ee9d85d,a07bb1e9-e002-4bd3-8be2-ae978aece1a1,344,13,26,2025-01-01T00:00:00
0326f2d3-18e3-43e0-8748-43fb5b6d9fcc,fb654114-710b-45c3-9322-8b948ee9d85d,62064292-9471-4874-ae4a-cb0ef27d57d4,430,28,140,2025-01-01T00:00:00
95f8ba43-1ace-49e3-83de-6ddca34c58b7,30897c88-1a85-4b27-93e8-73000b1b2ed8,b77f9b19-e3f1-4ecd-a1ba-b48d079eb36c,267,42,126,2025-01-01T00:00:00
7d9ea972-85a0-4f63-8e14-d84ef9b67228,0fab53e0-c537-4123-8ad9-2a8d62acccae,a07bb1e9-e002-4bd3-8be2-ae978aece1a1,304,42,84,2025-01-01T00:00:00
856bf35f-938e-43c4-b165-32b1c9edb653,0fab53e0-c537-4123-8ad9-2a8d62acccae,e27df25e-c09e-4e8b-93d9-11ef7be3c806,257,10,30,2025-01-01T00:00:00
4fc420b4-bf81-4af6-b5d9-5d11014a75c7,ee58e89b-0851-4f82-b99d-cdf5e514f714,e27df25e-c09e-4e8b-93d9-11ef7be3c806,53,37,148,2025-01-01T00:00:00
a9e30816-7b31-4c85-bd25-57c1662bd03b,ee58e89b-0851-4f82-b99d-cdf5e514f714,b77f9b19-e3f1-4ecd-a1ba-b48d079eb36c,175,43,86,2025-01-01T00:00:00
0e0f6fbc-885a-4140-b479-f002570e00f1,ee58e89b-0851-4f82-b99d-cdf5e514f714,a07bb1e9-e002-4bd3-8be2-ae978aece1a1,360,38,114,2025-01-01T00:00:00
7fd74ceb-35bf-441a-aa72-19fb7ad6d152,4cd8f5fe-053c-4cfe-814a-930270b03924,b77f9b19-e3f1-4ecd-a1ba-b48d079eb36c,441,43,129,2025-01-01T00:00:00
cdb716eb-df4e-418a-81c3-1321f3c0dbde,4cd8f5fe-053c-4cfe-814a-930270b03924,62064292-9471-4874-ae4a-cb0ef27d57d4,139,14,56,2025-01-01T00:00:00
aae659aa-53b9-4340-a1a2-7950deaea948,4cd8f5fe-053c-4cfe-814a-930270b03924,e27df25e-c09e-4e8b-93d9-11ef7be3c806,479,18,72,2025-01-01T00:00:00
2e5483c8-bbff-4a2c-8c44-f3ee28edffc7,33ad4cc5-d2d4-45d4-9eb9-af667d8a1e51,62064292-9471-4874-ae4a-cb0ef27d57d4,266,41,205,2025-01-01T00:00:00
3b0f5516-3357-4e5d-9e3b-dae6a4a68e9e,b4959d17-0502-4ee7-a484-7922b5fbfd13,62064292-9471-4874-ae4a-cb0ef27d57d4,241,17,68,2025-01-01T00:00:00
0c6ef9ac-4e3a-4533-ad01-3b0aba1392a6,8425df12-f49f-477b-b545-f519b645a589,62064292-9471-4874-ae4a-cb0ef27d57d4,177,44,88,2025-01-01T00:00:00
66112c0e-c176-4bf9-a90e-0516c468ead1,8425df12-f49f-477b-b545-f519b645a589,b77f9b19-e3f1-4ecd-a1ba-b48d079eb36c,198,29,145,2025-01-01T00:00:00
7f38971e-8084-4307-afb1-2f4d19cee813,8425df12-f49f-477b-b545-f519b645a589,a07bb1e9-e002-4bd3-8be2-ae978aece1a1,200,26,78,2025-01-01T00:00:00
887344f8-ec4f-4e6e-aad4-072e8a8ad04a,de568940-f139-48de-8876-8fa256e5e319,b77f9b19-e3f1-4ecd-a1ba-b48d079eb36c,427,50,250,2025-01-01T00:00:00
5d3241a6-3573-4549-9110-4c25c8e153e6,cf525403-6ce7-401c-a008-d662499fc3cb,62064292-9471-4874-ae4a-cb0ef27d57d4,206,42,84,2025-01-01T00:00:00
d34a51e5-8932-455c-ab23-67544cdb2075,5c804b54-c729-49e7-9560-e9ca2767949a,62064292-9471-4874-ae4a-cb0ef27d57d4,366,41,82,2025-01-01T00:00:00
d5579355-57a0-4abf-9578-ac9e37ea4b83,5c804b54-c729-49e7-9560-e9ca2767949a,e27df25e-c09e-4e8b-93d9-11ef7be3c806,232,10,50,2025-01-01T00:00:00
d9f83a47-c878-41d5-ae1d-5f04619d67e4,f9cc4dfd-dea3-4da6-b0a1-6b2cbea7b376,62064292-9471-4874-ae4a-cb0ef27d57d4,202,32,64,2025-01-01T00:00:00
559fa593-4f4f-45ce-aa5e-38f8aae5dff0,f9cc4dfd-dea3-4da6-b0a1-6b2cbea7b376,a07bb1e9-e002-4bd3-8be2-ae978aece1a1,52,32,96,2025-01-01T00:00:00
5175096f-898f-466a-9308-2a0462fa53f4,1c7c205f-5cf1-4633-a82f-d21bfa716103,b77f9b19-e3f1-4ecd-a1ba-b48d079eb36c,231,10,20,2025-01-01T00:00:00
a33324f2-36a6-4d78-b994-bab0c47dd9e9,1c7c205f-5cf1-4633-a82f-d21bfa716103,62064292-9471-4874-ae4a-cb0ef27d57d4,270,41,123,2025-01-01T00:00:00
7d8c1192-1487-42df-b944-d14e53d8a579,8ad88a04-ca46-435e-87d4-396cb005a6d2,62064292-9471-4874-ae4a-cb0ef27d57d4,320,42,126,2025-01-01T00:00:00
51837f24-e6bf-431d-9741-dc2fdda5149a,1831f8b6-38a1-4bef-be90-cf517a3496ee,a07bb1e9-e002-4bd3-8be2-ae978aece1a1,113,41,82,2025-01-01T00:00:00
0ac51f22-6a13-4d7d-8e06-9b4aae47f926,1831f8b6-38a1-4bef-be90-cf517a3496ee,b77f9b19-e3f1-4ecd-a1ba-b48d079eb36c,129,26,78,2025-01-01T00:00:00
d0057293-3180-4b58-b142-b61e69efb474,3cefe427-0919-4c54-ae48-03774fc99c60,62064292-9471-4874-ae4a-cb0ef27d57d4,252,33,132,2025-01-01T00:00:00
e565b2f0-978d-4399-bc03-4fe91db06472,3cefe427-0919-4c54-ae48-03774fc99c60,a07bb1e9-e002-4bd3-8be2-ae978aece1a1,236,37,111,2025-01-01T00:00:00
4f1ead9d-5046-4b80-8058-8f53b3ed6a23,ff2cfcfe-80d1-4c3b-89e6-cae01de39929,e27df25e-c09e-4e8b-93d9-11ef7be3c806,465,27,54,2025-01-01T00:00:00
698ab703-7f2c-483b-aa3a-1b16327de605,ff2cfcfe-80d1-4c3b-89e6-cae01de39929,62064292-9471-4874-ae4a-cb0ef27d57d4,274,38,114,2025-01-01T00:00:00
e5b450e5-9c0f-4e13-b685-7271fad0594f,ff2cfcfe-80d1-4c3b-89e6-cae01de39929,a07bb1e9-e002-4bd3-8be2-ae978aece1a1,121,32,160,2025-01-01T00:00:00
4ae80f3e-7920-4619-bcac-7f3ae89303f1,42ad5b7b-ac7c-4f0f-8451-923d107653c9,a07bb1e9-e002-4bd3-8be2-ae978aece1a1,233,22,44,2025-01-01T00:00:00
dd71bbb7-659b-4210-a4d9-a89541eba50a,819b3f6f-d7fb-4218-939a-691e3cdb4b50,e27df25e-c09e-4e8b-93d9-11ef7be3c806,195,12,36,2025-01-01T00:00:00
0d91b6fc-3f29-4fd5-8885-af5d3b7dab6c,e5e92654-cfff-42af-98dc-c9d7d78107a3,62064292-9471-4874-ae4a-cb0ef27d57d4,265,31,62,2025-01-01T00:00:00
e7eaac94-98f6-40d4-b90f-76b50270e682,e5e92654-cfff-42af-98dc-c9d7d78107a3,a07bb1e9-e002-4bd3-8be2-ae978aece1a1,132,22,110,2025-01-01T00:00:00
1fe26dce-7eb7-4034-a1c2-aa2ecf1491da,31458971-3a9c-421d-be7a-1002af4bf4c9,a07bb1e9-e002-4bd3-8be2-ae978aece1a1,186,17,85,2025-01-01T00:00:00
cedb9fb5-0343-48c2-8a32-96beb319ab9b,31458971-3a9c-421d-be7a-1002af4bf4c9,62064292-9471-4874-ae4a-cb0ef27d57d4,300,45,225,2025-01-01T00:00:00
400e101a-45ed-4470-9bbe-5eb63e08bace,31458971-3a9c-421d-be7a-1002af4bf4c9,b77f9b19-e3f1-4ecd-a1ba-b48d079eb36c,459,18,72,2025-01-01T00:00:00
7e784cbb-0a90-40ce-8616-fc4587ee16bf,b04aea23-a41f-4195-9bfd-210e16ee93f2,b77f9b19-e3f1-4ecd-a1ba-b48d079eb36c,306,34,102,2025-01-01T00:00:00
3f6a2d98-5756-4dc5-8aaf-898545dfd585,b04aea23-a41f-4195-9bfd-210e16ee93f2,a07bb1e9-e002-4bd3-8be2-ae978aece1a1,106,16,32,2025-01-01T00:00:00
6421f02c-72a2-44d1-ad9a-cc6bad9c3343,ad2f5425-1c3e-4338-a80a-c8f5895bed59,62064292-9471-4874-ae4a-cb0ef27d57d4,129,32,64,2025-01-01T00:00:00
3b550d0b-5163-4958-9b72-be0fdec4f1ba,2f78c7af-8794-4a1a-bd24-704370b3001d,b77f9b19-e3f1-4ecd-a1ba-b48d079eb36c,171,13,52,2025-01-01T00:00:00
bbca311a-2680-4172-b1be-ae6c531edaf6,2f78c7af-8794-4a1a-bd24-704370b3001d,62064292-9471-4874-ae4a-cb0ef27d57d4,269,48,96,2025-01-01T00:00:00
60036732-d214-4dd8-ba5c-c3687130c5ce,2f78c7af-8794-4a1a-bd24-704370b3001d,e27df25e-c09e-4e8b-93d9-11ef7be3c806,272,40,160,2025-01-01T00:00:00
8b0c8519-4f05-4946-aa7d-0b4d6d99a56a,8c223240-e225-44e5-876a-568baa118961,e27df25e-c09e-4e8b-93d9-11ef7be3c806,298,15,75,2025-01-01T00:00:00
d3bdfe61-1e16-4ae8-b72f-e6cdab1e4fcb,8c223240-e225-44e5-876a-568baa118961,a07bb1e9-e002-4bd3-8be2-ae978aece1a1,176,49,147,2025-01-01T00:00:00
de0a0dfa-cdd9-4e07-a16e-a86f33bcce0b,869aae43-f41e-49ba-b987-ab0927338a32,b77f9b19-e3f1-4ecd-a1ba-b48d079eb36c,311,21,63,2025-01-01T00:00:00
1f8f5498-2141-45c0-8b8a-6bb62c33666d,869aae43-f41e-49ba-b987-ab0927338a32,e27df25e-c09e-4e8b-93d9-11ef7be3c806,193,17,68,2025-01-01T00:00:00
e7ce4dd9-fb17-4a49-870d-ef6a1be1b6f2,869aae43-f41e-49ba-b987-ab0927338a32,62064292-9471-4874-ae4a-cb0ef27d57d4,408,25,125,2025-01-01T00:00:00
f496f1ba-67d6-4fdd-ba82-e8600e451175,aa63b223-d704-44e5-b908-82702ec69f85,a07bb1e9-e002-4bd3-8be2-ae978aece1a1,292,16,48,2025-01-01T00:00:00
0bb0c8f2-436b-4390-8a8b-ce96b0706982,5b4884b7-d4fb-4e9a-ab38-ff805798bc26,e27df25e-c09e-4e8b-93d9-11ef7be3c806,487,47,141,2025-01-01T00:00:00
e7f504a4-eb71-4ba7-9884-30e9d95d0934,ed8477f2-ae90-4d46-937f-346bd13ccabe,e27df25e-c09e-4e8b-93d9-11ef7be3c806,111,18,90,2025-01-01T00:00:00
706ff2e4-9f87-40e3-a660-86e3cdc76869,1af1ac43-f8fb-44c3-8911-69d9a644cc96,b77f9b19-e3f1-4ecd-a1ba-b48d079eb36c,190,22,66,2025-01-01T00:00:00
41a6e664-d45f-45db-a888-3e506e545485,8fc720f7-df51-4878-a361-6730372ad7f6,e27df25e-c09e-4e8b-93d9-11ef7be3c806,59,49,147,2025-01-01T00:00:00
414c41f3-f4a0-4907-913b-cfbf356ac58f,8fc720f7-df51-4878-a361-6730372ad7f6,a07bb1e9-e002-4bd3-8be2-ae978aece1a1,96,13,65,2025-01-01T00:00:00
2d495702-8aa1-4935-8c8a-2fb897ad404b,91af09ce-c049-4218-bfc3-79b4d2e2810c,b77f9b19-e3f1-4ecd-a1ba-b48d079eb36c,318,29,87,2025-01-01T00:00:00
576d32cd-3695-404f-8b8f-fbbc6e15b7a3,91af09ce-c049-4218-bfc3-79b4d2e2810c,a07bb1e9-e002-4bd3-8be2-ae978aece1a1,163,31,155,2025-01-01T00:00:00
a8f0938f-e3d2-4e2f-97ba-a4482fdfc490,752f9c07-0bd1-4a17-b665-98a6eca0b5fb,b77f9b19-e3f1-4ecd-a1ba-b48d079eb36c,81,42,210,2025-01-01T00:00:00
56b22011-494b-4e81-a78b-c81a0fd3a15e,752f9c07-0bd1-4a17-b665-98a6eca0b5fb,62064292-9471-4874-ae4a-cb0ef27d57d4,379,13,52,2025-01-01T00:00:00
c7a40b17-1a40-4b7e-a308-53cdf713e69c,764e624c-616b-400e-95fc-b8d8e2d49738,62064292-9471-4874-ae4a-cb0ef27d57d4,187,33,132,2025-01-01T00:00:00
2ac8d27d-d871-49ca-aaa5-fb8c661ea387,30d0b949-8914-4b72-8f16-83df27d7d212,62064292-9471-4874-ae4a-cb0ef27d57d4,414,36,108,2025-01-01T00:00:00
a6fbd452-6cc0-42d8-8864-95d58be5bb1c,30d0b949-8914-4b72-8f16-83df27d7d212,a07bb1e9-e002-4bd3-8be2-ae978aece1a1,213,13,39,2025-01-01T00:00:00
cc979640-9c54-44f6-a8a4-3a12170f8120,a9f5770b-151a-4213-91be-f4c74306664d,b77f9b19-e3f1-4ecd-a1ba-b48d079eb36c,50,13,52,2025-01-01T00:00:00
770658b5-9de6-4d59-917d-453e36c0d068,6c7474cd-55b4-4c70-9b93-87686d6eb109,a07bb1e9-e002-4bd3-8be2-ae978aece1a1,196,40,160,2025-01-01T00:00:00
f73db978-e318-4963-9acc-ebf56e0efabb,3921ee1e-afbc-4bdf-a8c5-ed1b795d6942,62064292-9471-4874-ae4a-cb0ef27d57d4,101,37,111,2025-01-01T00:00:00
5db1443f-d980-4117-b542-6db78e71cdd9,3921ee1e-afbc-4bdf-a8c5-ed1b795d6942,a07bb1e9-e002-4bd3-8be2-ae978aece1a1,179,41,164,2025-01-01T00:00:00
f7aa0d63-307c-4354-a742-c6f6f65e6cf4,3921ee1e-afbc-4bdf-a8c5-ed1b795d6942,b77f9b19-e3f1-4ecd-a1ba-b48d079eb36c,221,29,58,2025-01-01T00:00:00
c629ad62-13be-4014-8541-440afd981a0b,50b643bf-2cc3-4abc-afb5-5684a4a712bb,a07bb1e9-e002-4bd3-8be2-ae978aece1a1,392,10,30,2025-01-01T00:00:00
3ebf98f9-2ca6-42f4-803e-f2faaf60a6da,750e2459-9294-45cc-b767-83697286ecba,b77f9b19-e3f1-4ecd-a1ba-b48d079eb36c,234,33,132,2025-01-01T00:00:00
a48542b5-fd58-4516-b8b2-c0cc1b5dbc8b,750e2459-9294-45cc-b767-83697286ecba,a07bb1e9-e002-4bd3-8be2-ae978aece1a1,171,27,81,2025-01-01T00:00:00
82a04d3d-84ab-4af1-9060-6a1de375fc7e,4d4ec131-80c6-4270-a7c0-f6ee09ad94a2,a07bb1e9-e002-4bd3-8be2-ae978aece1a1,246,15,30,2025-01-01T00:00:00
1b61f42f-f78a-4d73-b05c-222ec67a181a,4d4ec131-80c6-4270-a7c0-f6ee09ad94a2,62064292-9471-4874-ae4a-cb0ef27d57d4,116,50,100,2025-01-01T00:00:00
2ca8a46c-c6d1-4f6c-aad4-4be5d7f55568,4d4ec131-80c6-4270-a7c0-f6ee09ad94a2,b77f9b19-e3f1-4ecd-a1ba-b48d079eb36c,71,47,141,2025-01-01T00:00:00
ddf556ea-cbea-45cc-8241-e4a72a3a4642,8656682f-93f5-48a9-b173-da0348b96d8c,62064292-9471-4874-ae4a-cb0ef27d57d4,410,38,76,2025-01-01T00:00:00
24487621-e024-42be-9c0f-a888f4be8c98,b006a9ac-9569-4c73-9c99-24efa8d23e15,e27df25e-c09e-4e8b-93d9-11ef7be3c806,329,49,196,2025-01-01T00:00:00
ce6e1469-3540-4857-bfea-733e348bca93,47c74360-c852-4f19-a182-0a4a72b0681f,a07bb1e9-e002-4bd3-8be2-ae978aece1a1,421,40,120,2025-01-01T00:00:00
8d1f8c13-dd90-414f-9020-eebb5eca8f1f,47c74360-c852-4f19-a182-0a4a72b0681f,62064292-9471-4874-ae4a-cb0ef27d57d4,323,19,38,2025-01-01T00:00:00
5779fa25-4f35-4b1a-84c2-63cc6c8386ac,300b3419-b64f-4133-b0cf-3f1410b08bc8,a07bb1e9-e002-4bd3-8be2-ae978aece1a1,148,36,144,2025-01-01T00:00:00
8b79c9d8-ba87-4e6d-a709-bb3bfe8ef5e7,3a2ae3dd-16b8-4ac4-953c-672fec23106f,b77f9b19-e3f1-4ecd-a1ba-b48d079eb36c,227,33,165,2025-01-01T00:00:00
3fd79f4d-d33f-4926-be84-e4f93003d6b3,3a2ae3dd-16b8-4ac4-953c-672fec23106f,e27df25e-c09e-4e8b-93d9-11ef7be3c806,372,17,85,2025-01-01T00:00:00
963723f3-f5cc-4130-9b19-893658db4f8a,3a2ae3dd-16b8-4ac4-953c-672fec23106f,62064292-9471-4874-ae4a-cb0ef27d57d4,84,40,200,2025-01-01T00:00:00
3e3e93c0-104c-4f98-b9c9-865eafc8e223,503c616a-4d6b-486a-aa85-3c11accd8e76,62064292-9471-4874-ae4a-cb0ef27d57d4,307,11,33,2025-01-01T00:00:00
